LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value;Flag Codes;
USA;STINT;TOT;PC_PA;Q;1987-Q2;6.816.667;;
USA;STINT;TOT;PC_PA;Q;1987-Q3;6.94;;
USA;STINT;TOT;PC_PA;Q;1987-Q4;7.64;;
USA;STINT;TOT;PC_PA;Q;1988-Q1;6.716.667,00;6716;6,716
USA;STINT;TOT;PC_PA;Q;1988-Q2;7.223.333;;
USA;STINT;TOT;PC_PA;Q;1988-Q3;8.173.333;;
USA;STINT;TOT;PC_PA;Q;1988-Q4;8.796.667;;
USA;STINT;TOT;PC_PA;Q;1989-Q1;9,6;9,6;9,6
USA;STINT;TOT;PC_PA;Q;1989-Q2;9.576.667;;
USA;STINT;TOT;PC_PA;Q;1989-Q3;8.726.666;;
USA;STINT;TOT;PC_PA;Q;1989-Q4;8.436.666;;
USA;STINT;TOT;PC_PA;Q;1990-Q1;8.243.333,00;8243;8,243
USA;STINT;TOT;PC_PA;Q;1990-Q2;8.333.333;;
USA;STINT;TOT;PC_PA;Q;1990-Q3;8.043.333;;
USA;STINT;TOT;PC_PA;Q;1990-Q4;7.97;;
USA;STINT;TOT;PC_PA;Q;1991-Q1;6.713.333,00;6713;6,713
USA;STINT;TOT;PC_PA;Q;1991-Q2;6.013.333;;
USA;STINT;TOT;PC_PA;Q;1991-Q3;5.7;;
USA;STINT;TOT;PC_PA;Q;1991-Q4;4.913.333;;
USA;STINT;TOT;PC_PA;Q;1992-Q1;4.123.333,00;4123;4,123
USA;STINT;TOT;PC_PA;Q;1992-Q2;3.893.333;;
USA;STINT;TOT;PC_PA;Q;1992-Q3;3.27;;
USA;STINT;TOT;PC_PA;Q;1992-Q4;3.44;;
USA;STINT;TOT;PC_PA;Q;1993-Q1;3,14;3,14;3,14
USA;STINT;TOT;PC_PA;Q;1993-Q2;3.133.333;;
USA;STINT;TOT;PC_PA;Q;1993-Q3;3.14;;
USA;STINT;TOT;PC_PA;Q;1993-Q4;3.283.333;;
USA;STINT;TOT;PC_PA;Q;1994-Q1;3,45;3,45;3,45
USA;STINT;TOT;PC_PA;Q;1994-Q2;4.346.667;;
USA;STINT;TOT;PC_PA;Q;1994-Q3;4.856.667;;
USA;STINT;TOT;PC_PA;Q;1994-Q4;5.863.333;;
USA;STINT;TOT;PC_PA;Q;1995-Q1;6.183.333,00;6183;6,183
USA;STINT;TOT;PC_PA;Q;1995-Q2;6.01;;
USA;STINT;TOT;PC_PA;Q;1995-Q3;5.756.667;;
USA;STINT;TOT;PC_PA;Q;1995-Q4;5.716.667;;
USA;STINT;TOT;PC_PA;Q;1996-Q1;5.276.667,00;5276;5,276
USA;STINT;TOT;PC_PA;Q;1996-Q2;5.393.333;;
USA;STINT;TOT;PC_PA;Q;1996-Q3;5.48;;
USA;STINT;TOT;PC_PA;Q;1996-Q4;5.41;;
USA;STINT;TOT;PC_PA;Q;1997-Q1;5.443.333,00;5443;5,443
USA;STINT;TOT;PC_PA;Q;1997-Q2;5.69;;
USA;STINT;TOT;PC_PA;Q;1997-Q3;5.6;;
USA;STINT;TOT;PC_PA;Q;1997-Q4;5.73;;
USA;STINT;TOT;PC_PA;Q;1998-Q1;5.553.333,00;5553;5,553
USA;STINT;TOT;PC_PA;Q;1998-Q2;5.59;;
USA;STINT;TOT;PC_PA;Q;1998-Q3;5.526.667;;
USA;STINT;TOT;PC_PA;Q;1998-Q4;5.196.667;;
USA;STINT;TOT;PC_PA;Q;1999-Q1;4,9;4,9;4,9
USA;STINT;TOT;PC_PA;Q;1999-Q2;4.976.666;;
USA;STINT;TOT;PC_PA;Q;1999-Q3;5.383.333;;
USA;STINT;TOT;PC_PA;Q;1999-Q4;6.06;;
USA;STINT;TOT;PC_PA;Q;2000-Q1;6.033.333,00;6033;6,033
USA;STINT;TOT;PC_PA;Q;2000-Q2;6.573.333;;
USA;STINT;TOT;PC_PA;Q;2000-Q3;6.626.667;;
USA;STINT;TOT;PC_PA;Q;2000-Q4;6.59;;
USA;STINT;TOT;PC_PA;Q;2001-Q1;5.256.667,00;5256;5,256
USA;STINT;TOT;PC_PA;Q;2001-Q2;4.096.667;;
USA;STINT;TOT;PC_PA;Q;2001-Q3;3.336.667;;
USA;STINT;TOT;PC_PA;Q;2001-Q4;2.056.667;;
USA;STINT;TOT;PC_PA;Q;2002-Q1;1.823.333,00;1823;1,823
USA;STINT;TOT;PC_PA;Q;2002-Q2;1.833.333;;
USA;STINT;TOT;PC_PA;Q;2002-Q3;1.76;;
USA;STINT;TOT;PC_PA;Q;2002-Q4;1.486.667;;
USA;STINT;TOT;PC_PA;Q;2003-Q1;1.263.333,00;1263;1,263
USA;STINT;TOT;PC_PA;Q;2003-Q2;1.166.667;;
USA;STINT;TOT;PC_PA;Q;2003-Q3;1.07;;
USA;STINT;TOT;PC_PA;Q;2003-Q4;1.103.333;;
USA;STINT;TOT;PC_PA;Q;2004-Q1;1.053.333,00;1053;1,053
USA;STINT;TOT;PC_PA;Q;2004-Q2;1.246.667;;
USA;STINT;TOT;PC_PA;Q;2004-Q3;1.703.333;;
USA;STINT;TOT;PC_PA;Q;2004-Q4;2.25;;
USA;STINT;TOT;PC_PA;Q;2005-Q1;2.783.333,00;2783;2,783
USA;STINT;TOT;PC_PA;Q;2005-Q2;3.23;;
USA;STINT;TOT;PC_PA;Q;2005-Q3;3.736.667;;
USA;STINT;TOT;PC_PA;Q;2005-Q4;4.296.667;;
USA;STINT;TOT;PC_PA;Q;2006-Q1;4,72;4,72;4,72
USA;STINT;TOT;PC_PA;Q;2006-Q2;5.176.667;;
USA;STINT;TOT;PC_PA;Q;2006-Q3;5.393.333;;
USA;STINT;TOT;PC_PA;Q;2006-Q4;5.323.333;;
USA;STINT;TOT;PC_PA;Q;2007-Q1;5,31;5,31;5,31
USA;STINT;TOT;PC_PA;Q;2007-Q2;5.316.667;;
USA;STINT;TOT;PC_PA;Q;2007-Q3;5.423.333;;
USA;STINT;TOT;PC_PA;Q;2007-Q4;5.023.334;;
USA;STINT;TOT;PC_PA;Q;2008-Q1;3,23;3,23;3,23
USA;STINT;TOT;PC_PA;Q;2008-Q2;2.756.667;;
USA;STINT;TOT;PC_PA;Q;2008-Q3;3.056.667;;
USA;STINT;TOT;PC_PA;Q;2008-Q4;2.816.667;;
USA;STINT;TOT;PC_PA;Q;2009-Q1;1.083.333,00;1083;1,083
USA;STINT;TOT;PC_PA;Q;2009-Q2;0.6166667;;
USA;STINT;TOT;PC_PA;Q;2009-Q3;0.3;;
USA;STINT;TOT;PC_PA;Q;2009-Q4;0.2233333;;
USA;STINT;TOT;PC_PA;Q;2010-Q1;0,21;0,2;0,2
USA;STINT;TOT;PC_PA;Q;2010-Q2;0.4233333;;
USA;STINT;TOT;PC_PA;Q;2010-Q3;0.3366667;;
USA;STINT;TOT;PC_PA;Q;2010-Q4;0.28;;
USA;STINT;TOT;PC_PA;Q;2011-Q1;0,28;0,28;0,28
USA;STINT;TOT;PC_PA;Q;2011-Q2;0.22;;
USA;STINT;TOT;PC_PA;Q;2011-Q3;0.2866667;;
USA;STINT;TOT;PC_PA;Q;2011-Q4;0.4233333;;
USA;STINT;TOT;PC_PA;Q;2012-Q1;0,33;0,33;0,33
USA;STINT;TOT;PC_PA;Q;2012-Q2;0.3;;
USA;STINT;TOT;PC_PA;Q;2012-Q3;0.2666667;;
USA;STINT;TOT;PC_PA;Q;2012-Q4;0.2333333;;
USA;STINT;TOT;PC_PA;Q;2013-Q1;0,22;0,22;0,22
USA;STINT;TOT;PC_PA;Q;2013-Q2;0.1966667;;
USA;STINT;TOT;PC_PA;Q;2013-Q3;0.1233333;;
USA;STINT;TOT;PC_PA;Q;2013-Q4;0.1266667;;
USA;STINT;TOT;PC_PA;Q;2014-Q1;0,12;0,12;0,12
USA;STINT;TOT;PC_PA;Q;2014-Q2;0.1133333;;
USA;STINT;TOT;PC_PA;Q;2014-Q3;0.1266667;;
USA;STINT;TOT;PC_PA;Q;2014-Q4;0.1333333;;
USA;STINT;TOT;PC_PA;Q;2015-Q1;0,15;0,15;0,15
USA;STINT;TOT;PC_PA;Q;2015-Q2;0.1533333;;
USA;STINT;TOT;PC_PA;Q;2015-Q3;0.24;;
USA;STINT;TOT;PC_PA;Q;2015-Q4;0.3633333;;
USA;STINT;TOT;PC_PA;Q;2016-Q1;0,55;0,55;0,55
USA;STINT;TOT;PC_PA;Q;2016-Q2;0.5566667;;
USA;STINT;TOT;PC_PA;Q;2016-Q3;0.7;;
USA;STINT;TOT;PC_PA;Q;2016-Q4;0.7666667;;
USA;STINT;TOT;PC_PA;Q;2017-Q1;0,92;0,91;0,91
USA;STINT;TOT;PC_PA;Q;2017-Q2;1.08;;
USA;STINT;TOT;PC_PA;Q;2017-Q3;1.24;;
USA;STINT;TOT;PC_PA;Q;2017-Q4;1.373.333;;
USA;STINT;TOT;PC_PA;Q;2018-Q1;1,83;1,83;1,83
USA;STINT;TOT;PC_PA;Q;2018-Q2;2.183.333;;
USA;STINT;TOT;PC_PA;Q;2018-Q3;2.2;;
USA;STINT;TOT;PC_PA;Q;2018-Q4;2.54;;
USA;STINT;TOT;PC_PA;Q;2019-Q1;2,52;2,52;2,52
USA;STINT;TOT;PC_PA;Q;2019-Q2;2.403.333;;
USA;STINT;TOT;PC_PA;Q;2019-Q3;2.103.333;;
USA;STINT;TOT;PC_PA;Q;2019-Q4;1.803.333;;
USA;STINT;TOT;PC_PA;Q;2020-Q1;1,53;1,53;1,53
USA;STINT;TOT;PC_PA;Q;2020-Q2;0.185;;
USA;STINT;TOT;PC_PA;Q;2020-Q3;0.1533333;;
USA;STINT;TOT;PC_PA;Q;2020-Q4;0.15;;
USA;STINT;TOT;PC_PA;Q;2021-Q1;0,12;0,11;0,11
USA;STINT;TOT;PC_PA;Q;2021-Q2;0.1;;
USA;STINT;TOT;PC_PA;Q;2021-Q3;0.1;;
USA;STINT;TOT;PC_PA;Q;2021-Q4;0.14;;
USA;STINT;TOT;PC_PA;Q;2022-Q1;0,44;0,44;0,44
USA;STINT;TOT;PC_PA;Q;2022-Q2;1.37;;
USA;STINT;TOT;PC_PA;Q;2022-Q3;2.823.333;;
USA;STINT;TOT;PC_PA;Q;2022-Q4;4.273.334;;
CAN;STINT;TOT;PC_PA;A;1956;3.734.167;;
CAN;STINT;TOT;PC_PA;A;1957;5.255.833;;
CAN;STINT;TOT;PC_PA;A;1958;3.158.333;;
CAN;STINT;TOT;PC_PA;A;1959;51.825;;
CAN;STINT;TOT;PC_PA;A;1960;3.996.667;;
CAN;STINT;TOT;PC_PA;A;1961;33.675;B;
CAN;STINT;TOT;PC_PA;A;1962;4.316.208;;
CAN;STINT;TOT;PC_PA;A;1963;4.010.708;;
CAN;STINT;TOT;PC_PA;A;1964;4.209.375;;
CAN;STINT;TOT;PC_PA;A;1965;4.950.292;;
CAN;STINT;TOT;PC_PA;A;1966;6.256.292;;
CAN;STINT;TOT;PC_PA;A;1967;5.847.167;;
CAN;STINT;TOT;PC_PA;A;1968;6.818.459;;
CAN;STINT;TOT;PC_PA;A;1969;7.794.917;;
CAN;STINT;TOT;PC_PA;A;1970;7.453.875;;
CAN;STINT;TOT;PC_PA;A;1971;4.569.292;;
CAN;STINT;TOT;PC_PA;A;1972;5.098.042;;
CAN;STINT;TOT;PC_PA;A;1973;7.301.333;;
CAN;STINT;TOT;PC_PA;A;1974;1.055.437;;
CAN;STINT;TOT;PC_PA;A;1975;802.375;;
CAN;STINT;TOT;PC_PA;A;1976;9.276.542;;
CAN;STINT;TOT;PC_PA;A;1977;7.492.917;;
CAN;STINT;TOT;PC_PA;A;1978;871.375;;
CAN;STINT;TOT;PC_PA;A;1979;1.196.133;;
CAN;STINT;TOT;PC_PA;A;1980;1.312.896;;
CAN;STINT;TOT;PC_PA;A;1981;1.837.563;;
CAN;STINT;TOT;PC_PA;A;1982;1.437.521;;
CAN;STINT;TOT;PC_PA;A;1983;9.465.834;;
CAN;STINT;TOT;PC_PA;A;1984;1.122.208;;
CAN;STINT;TOT;PC_PA;A;1985;9.596.042;;
CAN;STINT;TOT;PC_PA;A;1986;9.187.917;;
CAN;STINT;TOT;PC_PA;A;1987;8.409.583;;
CAN;STINT;TOT;PC_PA;A;1988;9.61;;
CAN;STINT;TOT;PC_PA;A;1989;1.217.675;;
CAN;STINT;TOT;PC_PA;A;1990;1.302.129;;
CAN;STINT;TOT;PC_PA;A;1991;9.110.209;;
CAN;STINT;TOT;PC_PA;A;1992;6.677.083;;
CAN;STINT;TOT;PC_PA;A;1993;5.102.958;;
CAN;STINT;TOT;PC_PA;A;1994;5.487.709;;
CAN;STINT;TOT;PC_PA;A;1995;7.130.799;;
CAN;STINT;TOT;PC_PA;A;1996;4.449.064;;
CAN;STINT;TOT;PC_PA;A;1997;3.557.645;;
CAN;STINT;TOT;PC_PA;A;1998;5.068.404;;
CAN;STINT;TOT;PC_PA;A;1999;4.915.108;;
CAN;STINT;TOT;PC_PA;A;2000;5.698.482;;
CAN;STINT;TOT;PC_PA;A;2001;4.003.615;;
CAN;STINT;TOT;PC_PA;A;2002;2.623.688;;
CAN;STINT;TOT;PC_PA;A;2003;2.964.421;;
CAN;STINT;TOT;PC_PA;A;2004;2.311.883;;
CAN;STINT;TOT;PC_PA;A;2005;2.806.772;;
CAN;STINT;TOT;PC_PA;A;2006;4.177.135;;
CAN;STINT;TOT;PC_PA;A;2007;4.625.115;;
CAN;STINT;TOT;PC_PA;A;2008;3.340.618;;
CAN;STINT;TOT;PC_PA;A;2009;0.6938224;;
CAN;STINT;TOT;PC_PA;A;2010;0.7758598;;
CAN;STINT;TOT;PC_PA;A;2011;1.169.322;;
CAN;STINT;TOT;PC_PA;A;2012;1.159.862;;
CAN;STINT;TOT;PC_PA;A;2013;1.164.424;;
CAN;STINT;TOT;PC_PA;A;2014;1.172.978;;
CAN;STINT;TOT;PC_PA;A;2015;0.822647;;
CAN;STINT;TOT;PC_PA;A;2016;0.8163781;;
CAN;STINT;TOT;PC_PA;A;2017;1.061.357;;
CAN;STINT;TOT;PC_PA;A;2018;1.790.603;;
CAN;STINT;TOT;PC_PA;A;2019;1.890.311;;
CAN;STINT;TOT;PC_PA;A;2020;0.6352521;;
CAN;STINT;TOT;PC_PA;A;2021;0.2092651;;
CAN;STINT;TOT;PC_PA;A;2022;255.652;;
CHL;STINT;TOT;PC_PA;Q;1997-Q3;13.26;;
CHL;STINT;TOT;PC_PA;Q;1997-Q4;12.83;;
CHL;STINT;TOT;PC_PA;Q;1998-Q1;1.725.333,00;;
CHL;STINT;TOT;PC_PA;Q;1998-Q2;15.11;;
CHL;STINT;TOT;PC_PA;Q;1998-Q3;17.565;;
CHL;STINT;TOT;PC_PA;Q;1998-Q4;15.72;;
CHL;STINT;TOT;PC_PA;Q;1999-Q1;1.129.333,00;;
CHL;STINT;TOT;PC_PA;Q;1999-Q2;1.152.667;;
CHL;STINT;TOT;PC_PA;Q;1999-Q3;9.866.667;;
CHL;STINT;TOT;PC_PA;Q;1999-Q4;1.113.333;;
CHL;STINT;TOT;PC_PA;Q;2000-Q1;1.188.333,00;;
CHL;STINT;TOT;PC_PA;Q;2000-Q2;1.071.667;;
CHL;STINT;TOT;PC_PA;Q;2000-Q3;9.863.334;;
CHL;STINT;TOT;PC_PA;Q;2000-Q4;1.056.667;;
CHL;STINT;TOT;PC_PA;Q;2001-Q1;7,5;;
CHL;STINT;TOT;PC_PA;Q;2001-Q2;8.016.666;;
CHL;STINT;TOT;PC_PA;Q;2001-Q3;6.896.667;;
CHL;STINT;TOT;PC_PA;Q;2001-Q4;6.52;;
CHL;STINT;TOT;PC_PA;Q;2002-Q1;5,43;;
CHL;STINT;TOT;PC_PA;Q;2002-Q2;4.19;;
CHL;STINT;TOT;PC_PA;Q;2002-Q3;3.153.333;;
CHL;STINT;TOT;PC_PA;Q;2002-Q4;2.926.667;;
CHL;STINT;TOT;PC_PA;Q;2003-Q1;2.853.333,00;;
CHL;STINT;TOT;PC_PA;Q;2003-Q2;2.616.667;;
CHL;STINT;TOT;PC_PA;Q;2003-Q3;2.916.667;;
CHL;STINT;TOT;PC_PA;Q;2003-Q4;2.683.333;;
CHL;STINT;TOT;PC_PA;Q;2004-Q1;1,65;;
CHL;STINT;TOT;PC_PA;Q;2004-Q2;1.443.333;;
CHL;STINT;TOT;PC_PA;Q;2004-Q3;1.89;;
CHL;STINT;TOT;PC_PA;Q;2004-Q4;2.336.667;;
CHL;STINT;TOT;PC_PA;Q;2005-Q1;2.756.667,00;;
CHL;STINT;TOT;PC_PA;Q;2005-Q2;3.003.333;;
CHL;STINT;TOT;PC_PA;Q;2005-Q3;3.696.667;;
CHL;STINT;TOT;PC_PA;Q;2005-Q4;4.666.667;;
CHL;STINT;TOT;PC_PA;Q;2006-Q1;4.503.334,00;;
CHL;STINT;TOT;PC_PA;Q;2006-Q2;4.653.333;;
CHL;STINT;TOT;PC_PA;Q;2006-Q3;5.11;;
CHL;STINT;TOT;PC_PA;Q;2006-Q4;5.036.667;;
CHL;STINT;TOT;PC_PA;Q;2007-Q1;4,83;;
CHL;STINT;TOT;PC_PA;Q;2007-Q2;4.786.667;;
CHL;STINT;TOT;PC_PA;Q;2007-Q3;5.273.334;;
CHL;STINT;TOT;PC_PA;Q;2007-Q4;5.826.667;;
CHL;STINT;TOT;PC_PA;Q;2008-Q1;6,57;;
CHL;STINT;TOT;PC_PA;Q;2008-Q2;6.87;;
CHL;STINT;TOT;PC_PA;Q;2008-Q4;8.27;;
CHL;STINT;TOT;PC_PA;Q;2009-Q1;4.596.667,00;;
CHL;STINT;TOT;PC_PA;Q;2009-Q2;1.39;;
CHL;STINT;TOT;PC_PA;Q;2009-Q3;0.5166667;;
CHL;STINT;TOT;PC_PA;Q;2009-Q4;0.4833333;;
CHL;STINT;TOT;PC_PA;Q;2010-Q1;0,48;;
CHL;STINT;TOT;PC_PA;Q;2010-Q3;2.436.667;;
CHL;STINT;TOT;PC_PA;Q;2010-Q4;3.29;;
CHL;STINT;TOT;PC_PA;Q;2011-Q1;3.913.333,00;;
CHL;STINT;TOT;PC_PA;Q;2011-Q2;5.31;;
CHL;STINT;TOT;PC_PA;Q;2011-Q3;5.396.667;;
CHL;STINT;TOT;PC_PA;Q;2011-Q4;5.125;;
CHL;STINT;TOT;PC_PA;Q;2012-Q1;4.963.333,00;;
CHL;STINT;TOT;PC_PA;Q;2012-Q2;5.105;;
CHL;STINT;TOT;PC_PA;Q;2013-Q2;4.973.333;;
CHL;STINT;TOT;PC_PA;Q;2013-Q3;4.815;;
CHL;STINT;TOT;PC_PA;Q;2014-Q1;4.226.666,00;;
CHL;STINT;TOT;PC_PA;Q;2014-Q2;3.835;;
CHL;STINT;TOT;PC_PA;Q;2015-Q1;2.473.333,00;;
CHL;STINT;TOT;PC_PA;Q;2015-Q2;2.94;;
CHL;STINT;TOT;PC_PA;Q;2016-Q1;3.573.333,00;;
CHL;STINT;TOT;PC_PA;Q;2016-Q2;3.52;;
CHL;STINT;TOT;PC_PA;Q;2016-Q3;3.493.333;;
CHL;STINT;TOT;PC_PA;Q;2017-Q2;2.583.333;;
CHL;STINT;TOT;PC_PA;Q;2017-Q3;2.47;;
CHL;STINT;TOT;PC_PA;Q;2017-Q4;2.495;;
CHL;STINT;TOT;PC_PA;Q;2018-Q1;2.546.667,00;;
CHL;STINT;TOT;PC_PA;Q;2018-Q2;2.613.333;;
CHL;STINT;TOT;PC_PA;Q;2018-Q3;2.636.667;;
CHL;STINT;TOT;PC_PA;Q;2018-Q4;2.835;;
CHL;STINT;TOT;PC_PA;Q;2019-Q1;3.005,00;;
CHL;STINT;TOT;PC_PA;Q;2019-Q2;2.876.667;;
CHL;STINT;TOT;PC_PA;Q;2019-Q3;2.153.333;;
CHL;STINT;TOT;PC_PA;Q;2021-Q2;0.3066667;;
CHL;STINT;TOT;PC_PA;Q;2021-Q3;1.34;;
CHL;STINT;TOT;PC_PA;Q;2021-Q4;3.863.333;;
CHL;STINT;TOT;PC_PA;Q;2022-Q1;6,47;;
CHL;STINT;TOT;PC_PA;Q;2022-Q2;8.633.333;;
CHL;STINT;TOT;PC_PA;Q;2022-Q3;1.051.333;;
CHL;STINT;TOT;PC_PA;Q;2022-Q4;11.23;;
BEL;STINT;TOT;PC_PA;Q;1958-Q1;3.666.667,00;;
BEL;STINT;TOT;PC_PA;Q;1958-Q2;3.166.667;;
BEL;STINT;TOT;PC_PA;Q;1958-Q3;2.333.333;;
BEL;STINT;TOT;PC_PA;Q;1958-Q4;2.166.667;;
BEL;STINT;TOT;PC_PA;Q;1959-Q1;1,85;;
BEL;STINT;TOT;PC_PA;Q;1959-Q2;1.85;;
BEL;STINT;TOT;PC_PA;Q;1959-Q3;1.85;;
BEL;STINT;TOT;PC_PA;Q;1959-Q4;2.433.333;;
BEL;STINT;TOT;PC_PA;Q;1960-Q1;3,5;;
BEL;STINT;TOT;PC_PA;Q;1960-Q2;3.5;;
BEL;STINT;TOT;PC_PA;Q;1960-Q3;4.166.667;;
BEL;STINT;TOT;PC_PA;Q;1960-Q4;4.5;;
BEL;STINT;TOT;PC_PA;Q;1961-Q1;4,5;;
BEL;STINT;TOT;PC_PA;Q;1961-Q2;4.5;;
BEL;STINT;TOT;PC_PA;Q;1961-Q3;4.333.333;;
BEL;STINT;TOT;PC_PA;Q;1961-Q4;4.166.667;;
BEL;STINT;TOT;PC_PA;Q;1962-Q1;3.433.333,00;;
BEL;STINT;TOT;PC_PA;Q;1962-Q2;3;;
BEL;STINT;TOT;PC_PA;Q;1962-Q3;2.933.333;;
BEL;STINT;TOT;PC_PA;Q;1962-Q4;3;;
BEL;STINT;TOT;PC_PA;Q;1963-Q1;3;;
BEL;STINT;TOT;PC_PA;Q;1963-Q2;3;;
BEL;STINT;TOT;PC_PA;Q;1963-Q3;3.416.667;;
BEL;STINT;TOT;PC_PA;Q;1963-Q4;3.916.667;;
BEL;STINT;TOT;PC_PA;Q;1964-Q1;4.233.333,00;;
BEL;STINT;TOT;PC_PA;Q;1964-Q2;4.3;;
BEL;STINT;TOT;PC_PA;Q;1964-Q3;4.5;;
BEL;STINT;TOT;PC_PA;Q;1964-Q4;4.666.667;;
BEL;STINT;TOT;PC_PA;Q;1965-Q1;4.616.667,00;;
BEL;STINT;TOT;PC_PA;Q;1965-Q2;4.533.333;;
BEL;STINT;TOT;PC_PA;Q;1965-Q3;4.666.667;;
BEL;STINT;TOT;PC_PA;Q;1965-Q4;4.65;;
BEL;STINT;TOT;PC_PA;Q;1966-Q1;4,75;;
BEL;STINT;TOT;PC_PA;Q;1966-Q2;5.1;;
BEL;STINT;TOT;PC_PA;Q;1966-Q3;5.4;;
BEL;STINT;TOT;PC_PA;Q;1966-Q4;5.766.667;;
BEL;STINT;TOT;PC_PA;Q;1967-Q1;5,65;;
BEL;STINT;TOT;PC_PA;Q;1967-Q2;5.316.667;;
BEL;STINT;TOT;PC_PA;Q;1967-Q3;5.25;;
BEL;STINT;TOT;PC_PA;Q;1967-Q4;4.45;;
BEL;STINT;TOT;PC_PA;Q;1968-Q1;4.133.333,00;;
BEL;STINT;TOT;PC_PA;Q;1968-Q2;3.75;;
BEL;STINT;TOT;PC_PA;Q;1968-Q3;3.766.667;;
BEL;STINT;TOT;PC_PA;Q;1968-Q4;4.533.333;;
BEL;STINT;TOT;PC_PA;Q;1969-Q1;5,7;;
BEL;STINT;TOT;PC_PA;Q;1969-Q2;6.3;;
BEL;STINT;TOT;PC_PA;Q;1969-Q3;7.916.667;;
BEL;STINT;TOT;PC_PA;Q;1969-Q4;8.5;;
BEL;STINT;TOT;PC_PA;Q;1970-Q1;8.283.334,00;;
BEL;STINT;TOT;PC_PA;Q;1970-Q2;8.016.666;;
BEL;STINT;TOT;PC_PA;Q;1970-Q3;7.816.667;;
BEL;STINT;TOT;PC_PA;Q;1970-Q4;7.116.667;;
BEL;STINT;TOT;PC_PA;Q;1971-Q1;5.816.667,00;;
BEL;STINT;TOT;PC_PA;Q;1971-Q2;4.8;;
BEL;STINT;TOT;PC_PA;Q;1971-Q3;4.733.333;;
BEL;STINT;TOT;PC_PA;Q;1971-Q4;4.666.667;;
BEL;STINT;TOT;PC_PA;Q;1972-Q1;4.083.333,00;;
BEL;STINT;TOT;PC_PA;Q;1972-Q2;3.5;;
BEL;STINT;TOT;PC_PA;Q;1972-Q3;3.6;;
BEL;STINT;TOT;PC_PA;Q;1972-Q4;4.133.333;;
BEL;STINT;TOT;PC_PA;Q;1973-Q1;5,2;;
BEL;STINT;TOT;PC_PA;Q;1973-Q2;5.383.333;;
BEL;STINT;TOT;PC_PA;Q;1973-Q3;6.916.667;;
BEL;STINT;TOT;PC_PA;Q;1973-Q4;7.65;;
BEL;STINT;TOT;PC_PA;Q;1974-Q1;8.383.333,00;;
BEL;STINT;TOT;PC_PA;Q;1974-Q2;1.021.667;;
BEL;STINT;TOT;PC_PA;Q;1974-Q3;11.75;;
BEL;STINT;TOT;PC_PA;Q;1974-Q4;1.083.333;;
BEL;STINT;TOT;PC_PA;Q;1975-Q1;8.433.333,00;;
BEL;STINT;TOT;PC_PA;Q;1975-Q2;6.583.333;;
BEL;STINT;TOT;PC_PA;Q;1975-Q3;6.116.667;;
BEL;STINT;TOT;PC_PA;Q;1975-Q4;6.05;;
BEL;STINT;TOT;PC_PA;Q;1976-Q1;7,15;;
BEL;STINT;TOT;PC_PA;Q;1976-Q2;9.25;;
BEL;STINT;TOT;PC_PA;Q;1976-Q3;11.5;;
BEL;STINT;TOT;PC_PA;Q;1976-Q4;1.166.667;;
BEL;STINT;TOT;PC_PA;Q;1977-Q1;7.666.667,00;;
BEL;STINT;TOT;PC_PA;Q;1977-Q2;7;;
BEL;STINT;TOT;PC_PA;Q;1977-Q3;6.383.333;;
BEL;STINT;TOT;PC_PA;Q;1977-Q4;7.166.667;;
BEL;STINT;TOT;PC_PA;Q;1978-Q1;6,75;;
BEL;STINT;TOT;PC_PA;Q;1978-Q2;5.65;;
BEL;STINT;TOT;PC_PA;Q;1978-Q3;6.95;;
BEL;STINT;TOT;PC_PA;Q;1978-Q4;9.166.667;;
BEL;STINT;TOT;PC_PA;Q;1979-Q1;8.266.666,00;;
BEL;STINT;TOT;PC_PA;Q;1979-Q2;9.216.666;;
BEL;STINT;TOT;PC_PA;Q;1979-Q3;1.233.333;;
BEL;STINT;TOT;PC_PA;Q;1979-Q4;1.423.333;;
BEL;STINT;TOT;PC_PA;Q;1980-Q1;1.563.333,00;;
BEL;STINT;TOT;PC_PA;Q;1980-Q2;1.541.667;;
BEL;STINT;TOT;PC_PA;Q;1980-Q3;1.253.333;;
BEL;STINT;TOT;PC_PA;Q;1980-Q4;1.253.333;;
BEL;STINT;TOT;PC_PA;Q;1981-Q1;13,45;;
BEL;STINT;TOT;PC_PA;Q;1981-Q2;1.616.667;;
BEL;STINT;TOT;PC_PA;Q;1981-Q3;1.591.667;;
BEL;STINT;TOT;PC_PA;Q;1981-Q4;15.55;;
BEL;STINT;TOT;PC_PA;Q;1982-Q1;14,55;;
BEL;STINT;TOT;PC_PA;Q;1982-Q2;15.25;;
BEL;STINT;TOT;PC_PA;Q;1982-Q3;1.366.667;;
BEL;STINT;TOT;PC_PA;Q;1982-Q4;1.241.667;;
BEL;STINT;TOT;PC_PA;Q;1983-Q1;1.216.667,00;;
BEL;STINT;TOT;PC_PA;Q;1983-Q2;9.9;;
BEL;STINT;TOT;PC_PA;Q;1983-Q3;9.25;;
BEL;STINT;TOT;PC_PA;Q;1983-Q4;1.028.333;;
BEL;STINT;TOT;PC_PA;Q;1984-Q1;11,7;;
BEL;STINT;TOT;PC_PA;Q;1984-Q2;11.75;;
BEL;STINT;TOT;PC_PA;Q;1984-Q3;11.4;;
